Solver, Instance, Result
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-gr4x6.opb, N/A
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-gr4x6.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
ParLS-PBO, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
V1, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
V2, normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-greenbea.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
Hybrid, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
ParLS-PBO, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
V1, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
V2, normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-greenbeb.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-grow15.opb, 0.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-grow15.opb, 0.0
PBO-IHS, normalized-reduced-mps-v2-20-10-grow15.opb, 0.0
Hybrid, normalized-reduced-mps-v2-20-10-grow15.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-grow15.opb, 0.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -32077.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -34114.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-grow15.opb, -34114.0
FiberSCIP, normalized-reduced-mps-v2-20-10-grow15.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -66205.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
V1, normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
V2, normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-grow15.opb, -67056.0
LS-PBO, normalized-reduced-mps-v2-20-10-grow22.opb, 0.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-grow22.opb, 0.0
PBO-IHS, normalized-reduced-mps-v2-20-10-grow22.opb, 0.0
Hybrid, normalized-reduced-mps-v2-20-10-grow22.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-grow22.opb, 0.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-grow22.opb, 0.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-grow22.opb, -32227.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-grow22.opb, -32227.0
FiberSCIP, normalized-reduced-mps-v2-20-10-grow22.opb, -32227.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-grow22.opb, -46896.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
V1, normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
V2, normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-grow22.opb, -46897.0
LS-PBO, normalized-reduced-mps-v2-20-10-grow7.opb, 0.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-grow7.opb, 0.0
PBO-IHS, normalized-reduced-mps-v2-20-10-grow7.opb, 0.0
Hybrid, normalized-reduced-mps-v2-20-10-grow7.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-grow7.opb, 0.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -119514.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -119515.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-grow7.opb, -119515.0
FiberSCIP, normalized-reduced-mps-v2-20-10-grow7.opb, -119515.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -159175.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
V1, normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
V2, normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-grow7.opb, -272790.0
LS-PBO, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
PBO-IHS, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
Hybrid, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
SCIP, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
FiberSCIP, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
V1, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
V2, normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-gt2.opb, 3591.0
LS-PBO, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
PBO-IHS, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
Hybrid, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
SCIP, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
FiberSCIP, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
V1, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
V2, normalized-reduced-mps-v2-20-10-israel.opb, -41.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-israel.opb, -41.0
LS-PBO, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
PBO-IHS, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
Hybrid, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
SCIP, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
FiberSCIP, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
V1, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
V2, normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-kb2.opb, -293850.0
LS-PBO, normalized-reduced-mps-v2-20-10-khb05250.opb, 165.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-khb05250.opb, 165.0
PBO-IHS, normalized-reduced-mps-v2-20-10-khb05250.opb, 146.0
Hybrid, normalized-reduced-mps-v2-20-10-khb05250.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-khb05250.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
FiberSCIP, normalized-reduced-mps-v2-20-10-khb05250.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
V1, normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
V2, normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-khb05250.opb, 120.0
LS-PBO, normalized-reduced-mps-v2-20-10-liu.opb, 1118.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-liu.opb, 1118.0
PBO-IHS, normalized-reduced-mps-v2-20-10-liu.opb, 1118.0
Hybrid, normalized-reduced-mps-v2-20-10-liu.opb, 579.0
SCIP, normalized-reduced-mps-v2-20-10-liu.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-liu.opb, 579.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-liu.opb, 564.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-liu.opb, 564.0
FiberSCIP, normalized-reduced-mps-v2-20-10-liu.opb, 564.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-liu.opb, 564.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-liu.opb, 559.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-liu.opb, 559.0
V1, normalized-reduced-mps-v2-20-10-liu.opb, 559.0
V2, normalized-reduced-mps-v2-20-10-liu.opb, 559.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-liu.opb, 559.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-liu.opb, 559.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-liu.opb, 559.0
LS-PBO, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-lotfi.opb, 3584.0
Hybrid, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, -23.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, -23.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, -23.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, -23.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
V1, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
V2, normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-lotfi.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 18.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 18.0
PBO-IHS, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
Hybrid, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
SCIP, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
FiberSCIP, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
V1, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
V2, normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-markshare1_1.opb, 0.0
LS-PBO, normalized-reduced-mps-v2-20-10-markshare1.opb, 22.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-markshare1.opb, 19.0
PBO-IHS, normalized-reduced-mps-v2-20-10-markshare1.opb, 19.0
Hybrid, normalized-reduced-mps-v2-20-10-markshare1.opb, 7.0
SCIP, normalized-reduced-mps-v2-20-10-markshare1.opb, 6.00000000000001
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 2.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
FiberSCIP, normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
V1, normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
V2, normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-markshare1.opb, 0.0
LS-PBO, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 42.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 33.0
PBO-IHS, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
Hybrid, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
SCIP, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
FiberSCIP, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
V1, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
V2, normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-markshare2_1.opb, 0.0
LS-PBO, normalized-reduced-mps-v2-20-10-markshare2.opb, 37.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-markshare2.opb, 30.0
PBO-IHS, normalized-reduced-mps-v2-20-10-markshare2.opb, 30.0
Hybrid, normalized-reduced-mps-v2-20-10-markshare2.opb, 9.0
SCIP, normalized-reduced-mps-v2-20-10-markshare2.opb, 9.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 6.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 6.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-markshare2.opb, 6.0
FiberSCIP, normalized-reduced-mps-v2-20-10-markshare2.opb, 3.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
V1, normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
V2, normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-markshare2.opb, 2.0
LS-PBO, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
PBO-IHS, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
Hybrid, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
SCIP, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
FiberSCIP, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
V1, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
V2, normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-maros-2.opb, 12.0
LS-PBO, normalized-reduced-mps-v2-20-10-maros-r7.opb, 12872.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-maros-r7.opb, 12872.0
Hybrid, normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-maros-r7.opb, 12730.0
FiberSCIP, normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, N/A
ParLS-PBO, normalized-reduced-mps-v2-20-10-maros-r7.opb, 11715.0
V1, normalized-reduced-mps-v2-20-10-maros-r7.opb, 11715.0
V2, normalized-reduced-mps-v2-20-10-maros-r7.opb, 11715.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, 11715.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, 11715.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-maros-r7.opb, 11715.0
LS-PBO, normalized-reduced-mps-v2-20-10-maros.opb, N/A
DeciLS-PBO, normalized-reduced-mps-v2-20-10-maros.opb, N/A
PBO-IHS, normalized-reduced-mps-v2-20-10-maros.opb, 12.0
Hybrid, normalized-reduced-mps-v2-20-10-maros.opb, 12.0
SCIP, normalized-reduced-mps-v2-20-10-maros.opb, 12.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-maros.opb, 12.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-maros.opb, 12.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-maros.opb, N/A
FiberSCIP, normalized-reduced-mps-v2-20-10-maros.opb, 12.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-maros.opb, 12.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-maros.opb, 12.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-maros.opb, N/A
V1, normalized-reduced-mps-v2-20-10-maros.opb, N/A
V2, normalized-reduced-mps-v2-20-10-maros.opb, N/A
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-maros.opb, N/A
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-maros.opb, N/A
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-maros.opb, N/A
LS-PBO, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
PBO-IHS, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
Hybrid, normalized-reduced-mps-v2-20-10-mas74.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
FiberSCIP, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
V1, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
V2, normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-mas74.opb, 1.0
LS-PBO, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
PBO-IHS, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
Hybrid, normalized-reduced-mps-v2-20-10-mas76.opb, N/A
SCIP, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
Gurobi(comp 1 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
Gurobi(heur 1 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
LS-PBO-dynamic, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
FiberSCIP, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
Gurobi(comp 32 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
Gurobi(heur 32 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
ParLS-PBO, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
V1, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
V2, normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
ParLS-PBO(4 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
ParLS-PBO(8 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
ParLS-PBO(16 thread), normalized-reduced-mps-v2-20-10-mas76.opb, 1.0
LS-PBO, normalized-reduced-mps-v2-20-10-misc01.opb, 262289.0
DeciLS-PBO, normalized-reduced-mps-v2-20-10-misc01.opb, 262289.0
